"cross_space","cross_run","p_obs","comm_stat","(0,0.333]","(0.333,0.667]","(0.667,1]","scale","land_het","hp"
"var","2.5%",0.1,"rich",1.81001566032044,1.74862658369227,0.146959578140274,NA,0.000977517106549364,"0.9"
"var","2.5%",0.1,"abun",2.7575959952346,4.23223973607038,0.504098340702896,NA,0.000977517106549364,"0.9"
"var","2.5%",0.2,"rich",0.708982465786901,2.71129803102853,1.54907326796188,NA,0.000977517106549364,"0.9"
"var","2.5%",0.2,"abun",1.09906830400782,7.14578216642229,13.7238109420821,NA,0.000977517106549364,"0.9"
"var","2.5%",0.3,"rich",0.389050209440677,2.35169032181696,2.66468402045913,NA,0.000977517106549364,"0.9"
"var","2.5%",0.3,"abun",0.504299547898338,6.75667117240958,26.7352905870067,NA,0.000977517106549364,"0.9"
"var","2.5%",0.4,"rich",0.377845180955217,1.73698298509286,3.24602425464321,NA,0.000977517106549364,"0.9"
"var","2.5%",0.4,"abun",0.462829363124695,5.61093074615866,39.3865802127245,NA,0.000977517106549364,"0.9"
"var","2.5%",0.5,"rich",0.386573625939333,1.04840501951216,3.03117360761089,NA,0.000977517106549364,"0.9"
"var","2.5%",0.5,"abun",0.445156708211144,3.60220781402737,51.3553097125489,NA,0.000977517106549364,"0.9"
"var","2.5%",0.6,"rich",0.470668377321603,0.656920157662818,2.37127817998534,NA,0.000977517106549364,"0.9"
"var","2.5%",0.6,"abun",0.553241271077713,2.34723519691624,58.1297725793087,NA,0.000977517106549364,"0.9"
"var","2.5%",0.7,"rich",0.540308070625611,0.382501465321053,1.69772796481702,NA,0.000977517106549364,"0.9"
"var","2.5%",0.7,"abun",0.641738954247617,1.33866063450788,64.5021526377688,NA,0.000977517106549364,"0.9"
"var","2.5%",0.8,"rich",0.616950948497067,0.217995192601417,1.16930006815891,NA,0.000977517106549364,"0.9"
"var","2.5%",0.8,"abun",0.75754733416575,0.863675693426197,67.3744090269504,NA,0.000977517106549364,"0.9"
"var","2.5%",0.9,"rich",0.685539643855389,0.160375714045699,0.892915172707417,NA,0.000977517106549364,"0.9"
"var","2.5%",0.9,"abun",0.820116519275416,0.550503769741263,72.3614748241615,NA,0.000977517106549364,"0.9"
"var","2.5%",1,"rich",0.741703609940127,0.116791457607832,0.663076773277126,NA,0.000977517106549364,"0.9"
"var","2.5%",1,"abun",0.948879029394245,0.38467570106305,76.1594933712121,NA,0.000977517106549364,"0.9"
"var","50%",0.1,"rich",2.1083927098607,3.15515602089443,0.437156341642229,NA,0.000977517106549364,"0.9"
"var","50%",0.1,"abun",3.2926651851173,7.20945881445503,1.79336013868524,NA,0.000977517106549364,"0.9"
"var","50%",0.2,"rich",1.30589937301442,3.48396165536413,3.27677241798021,NA,0.000977517106549364,"0.9"
"var","50%",0.2,"abun",2.03390714733016,9.58025329530181,17.5391340954912,NA,0.000977517106549364,"0.9"
"var","50%",0.3,"rich",0.891722320228495,2.82778277355205,5.01888498136608,NA,0.000977517106549364,"0.9"
"var","50%",0.3,"abun",1.28628793606427,8.84997403470186,38.5723396070076,NA,0.000977517106549364,"0.9"
"var","50%",0.4,"rich",0.783895214748289,2.60212333134775,5.48290251939761,NA,0.000977517106549364,"0.9"
"var","50%",0.4,"abun",1.03641012570259,7.80905387035679,61.1004427465176,NA,0.000977517106549364,"0.9"
"var","50%",0.5,"rich",0.766429733321114,2.15829285801564,5.31339494364003,NA,0.000977517106549364,"0.9"
"var","50%",0.5,"abun",0.987283686155914,6.59727631659335,82.1421323237414,NA,0.000977517106549364,"0.9"
"var","50%",0.6,"rich",0.848543556787634,1.71600073313783,4.43965120585899,NA,0.000977517106549364,"0.9"
"var","50%",0.6,"abun",1.07862712304497,5.36920506094208,100.186487162451,NA,0.000977517106549364,"0.9"
"var","50%",0.7,"rich",0.923267770955523,1.37432747968597,3.57794935239492,NA,0.000977517106549364,"0.9"
"var","50%",0.7,"abun",1.19954618004643,4.21042869470919,118.266609676656,NA,0.000977517106549364,"0.9"
"var","50%",0.8,"rich",1.00269867271505,1.08336913107893,3.0042475218414,NA,0.000977517106549364,"0.9"
"var","50%",0.8,"abun",1.31571081912879,3.39222492057674,129.931193391832,NA,0.000977517106549364,"0.9"
"var","50%",0.9,"rich",1.04988678366325,0.860663241538367,2.55063996823069,NA,0.000977517106549364,"0.9"
"var","50%",0.9,"abun",1.40781841856061,2.70431921279325,145.438652210105,NA,0.000977517106549364,"0.9"
"var","50%",1,"rich",1.10525396352639,0.768707901851173,1.97308677755376,NA,0.000977517106549364,"0.9"
"var","50%",1,"abun",1.48705362597752,2.21606087335044,161.604486459861,NA,0.000977517106549364,"0.9"
"var","97.5%",0.1,"rich",2.97574332825483,4.40900050785068,0.84490123163337,NA,0.000977517106549364,"0.9"
"var","97.5%",0.1,"abun",4.31616721652004,9.94184572699016,4.11938240297378,NA,0.000977517106549364,"0.9"
"var","97.5%",0.2,"rich",2.71823365331745,4.24630681818182,5.18062836021505,NA,0.000977517106549364,"0.9"
"var","97.5%",0.2,"abun",3.90111070858535,11.9128239934629,22.6914483242837,NA,0.000977517106549364,"0.9"
"var","97.5%",0.3,"rich",2.19604246376313,4.44959126134072,9.43421338511119,NA,0.000977517106549364,"0.9"
"var","97.5%",0.3,"abun",3.22050325425373,11.7729319403715,55.1652242561706,NA,0.000977517106549364,"0.9"
"var","97.5%",0.4,"rich",1.68710288367546,6.07439528061614,10.3166324201567,NA,0.000977517106549364,"0.9"
"var","97.5%",0.4,"abun",2.4176001048158,15.3907477624022,87.1783957264174,NA,0.000977517106549364,"0.9"
"var","97.5%",0.5,"rich",1.55435453323558,7.04408160645008,10.5433951727456,NA,0.000977517106549364,"0.9"
"var","97.5%",0.5,"abun",2.2627590802175,17.1223904875366,124.26920181528,NA,0.000977517106549364,"0.9"
"var","97.5%",0.6,"rich",1.55186186461388,6.55029638146841,9.66626019519795,NA,0.000977517106549364,"0.9"
"var","97.5%",0.6,"abun",2.18532960654936,16.6304511852395,159.964962312133,NA,0.000977517106549364,"0.9"
"var","97.5%",0.7,"rich",1.53162575700299,6.24596752714901,8.3942401904631,NA,0.000977517106549364,"0.9"
"var","97.5%",0.7,"abun",2.2192082111437,15.7132784100455,196.531001635241,NA,0.000977517106549364,"0.9"
"var","97.5%",0.8,"rich",1.56614430596285,5.71203128818426,6.69000202376588,NA,0.000977517106549364,"0.9"
"var","97.5%",0.8,"abun",2.29280532135875,14.6714370265151,231.061380246518,NA,0.000977517106549364,"0.9"
"var","97.5%",0.9,"rich",1.64422825788123,4.95193825700299,5.66881035499908,NA,0.000977517106549364,"0.9"
"var","97.5%",0.9,"abun",2.32032758278348,12.8312942698787,272.927937515274,NA,0.000977517106549364,"0.9"
"var","97.5%",1,"rich",1.67233251905395,4.20626792273796,5.5150010930245,NA,0.000977517106549364,"0.9"
"var","97.5%",1,"abun",2.37915444770283,11.0827162756598,316.811993485765,NA,0.000977517106549364,"0.9"
"mean","2.5%",0.1,"rich",1.9067138671875,3.263134765625,0.2241943359375,NA,0.000977517106549364,"1"
"mean","2.5%",0.1,"abun",2.2230712890625,4.402783203125,0.323974609375,NA,0.000977517106549364,"1"
"mean","2.5%",0.2,"rich",0.3036865234375,4.3541259765625,4.7218017578125,NA,0.000977517106549364,"1"
"mean","2.5%",0.2,"abun",0.381640625,6.497607421875,9.848779296875,NA,0.000977517106549364,"1"
"mean","2.5%",0.3,"rich",0.1294189453125,3.1893310546875,8.272607421875,NA,0.000977517106549364,"1"
"mean","2.5%",0.3,"abun",0.1356201171875,4.6941650390625,21.9128173828125,NA,0.000977517106549364,"1"
"mean","2.5%",0.4,"rich",0.1351806640625,1.36162109375,11.13125,NA,0.000977517106549364,"1"
"mean","2.5%",0.4,"abun",0.13720703125,2.3160888671875,33.904931640625,NA,0.000977517106549364,"1"
"mean","2.5%",0.5,"rich",0.1621826171875,0.4590576171875,13.603759765625,NA,0.000977517106549364,"1"
"mean","2.5%",0.5,"abun",0.1660400390625,0.855615234375,45.31953125,NA,0.000977517106549364,"1"
"mean","2.5%",0.6,"rich",0.197314453125,0.1534423828125,15.3114990234375,NA,0.000977517106549364,"1"
"mean","2.5%",0.6,"abun",0.198388671875,0.29951171875,56.538818359375,NA,0.000977517106549364,"1"
"mean","2.5%",0.7,"rich",0.2237060546875,0.0479736328125,16.4236083984375,NA,0.000977517106549364,"1"
"mean","2.5%",0.7,"abun",0.2286865234375,0.090478515625,67.118896484375,NA,0.000977517106549364,"1"
"mean","2.5%",0.8,"rich",0.2519775390625,0.0224853515625,17.203125,NA,0.000977517106549364,"1"
"mean","2.5%",0.8,"abun",0.255859375,0.047998046875,77.56630859375,NA,0.000977517106549364,"1"
"mean","2.5%",0.9,"rich",0.2795654296875,0.0040771484375,17.769921875,NA,0.000977517106549364,"1"
"mean","2.5%",0.9,"abun",0.2853515625,0.00722656250000001,87.6497314453125,NA,0.000977517106549364,"1"
"mean","2.5%",1,"rich",0.3115234375,0.002001953125,18.2063232421875,NA,0.000977517106549364,"1"
"mean","2.5%",1,"abun",0.3155029296875,0.00400390625,98.00048828125,NA,0.000977517106549364,"1"
"mean","50%",0.1,"rich",2.3173828125,4.15478515625,0.896484375,NA,0.000977517106549364,"1"
"mean","50%",0.1,"abun",2.689453125,5.71728515625,1.56591796875,NA,0.000977517106549364,"1"
"mean","50%",0.2,"rich",0.66943359375,5.431640625,5.47412109375,NA,0.000977517106549364,"1"
"mean","50%",0.2,"abun",0.82275390625,7.8251953125,11.2255859375,NA,0.000977517106549364,"1"
"mean","50%",0.3,"rich",0.22314453125,4.19384765625,9.72705078125,NA,0.000977517106549364,"1"
"mean","50%",0.3,"abun",0.25439453125,6.36767578125,23.033203125,NA,0.000977517106549364,"1"
"mean","50%",0.4,"rich",0.1787109375,2.6875,13.13037109375,NA,0.000977517106549364,"1"
"mean","50%",0.4,"abun",0.19140625,4.31201171875,35.2294921875,NA,0.000977517106549364,"1"
"mean","50%",0.5,"rich",0.21630859375,1.33203125,15.5791015625,NA,0.000977517106549364,"1"
"mean","50%",0.5,"abun",0.21875,2.31982421875,47.095703125,NA,0.000977517106549364,"1"
"mean","50%",0.6,"rich",0.23974609375,0.64306640625,17.0849609375,NA,0.000977517106549364,"1"
"mean","50%",0.6,"abun",0.2470703125,1.1826171875,58.138671875,NA,0.000977517106549364,"1"
"mean","50%",0.7,"rich",0.271484375,0.29833984375,17.94921875,NA,0.000977517106549364,"1"
"mean","50%",0.7,"abun",0.2783203125,0.5537109375,68.6201171875,NA,0.000977517106549364,"1"
"mean","50%",0.8,"rich",0.31640625,0.12939453125,18.5283203125,NA,0.000977517106549364,"1"
"mean","50%",0.8,"abun",0.3212890625,0.25537109375,78.6455078125,NA,0.000977517106549364,"1"
"mean","50%",0.9,"rich",0.35595703125,0.0625,18.88037109375,NA,0.000977517106549364,"1"
"mean","50%",0.9,"abun",0.35986328125,0.12451171875,88.7451171875,NA,0.000977517106549364,"1"
"mean","50%",1,"rich",0.39013671875,0.03466796875,19.14697265625,NA,0.000977517106549364,"1"
"mean","50%",1,"abun",0.39599609375,0.07666015625,98.68994140625,NA,0.000977517106549364,"1"
"mean","97.5%",0.1,"rich",2.571044921875,5.237255859375,1.4251220703125,NA,0.000977517106549364,"1"
"mean","97.5%",0.1,"abun",3.024658203125,7.1429931640625,2.7452392578125,NA,0.000977517106549364,"1"
"mean","97.5%",0.2,"rich",1.11123046875,6.5305419921875,6.2916748046875,NA,0.000977517106549364,"1"
"mean","97.5%",0.2,"abun",1.3761474609375,9.4804931640625,12.2507080078125,NA,0.000977517106549364,"1"
"mean","97.5%",0.3,"rich",0.53564453125,4.8484130859375,11.2352294921875,NA,0.000977517106549364,"1"
"mean","97.5%",0.3,"abun",0.639892578125,7.4371337890625,24.6607421875,NA,0.000977517106549364,"1"
"mean","97.5%",0.4,"rich",0.3210693359375,3.5549560546875,14.9818603515625,NA,0.000977517106549364,"1"
"mean","97.5%",0.4,"abun",0.3658203125,5.4954833984375,37.25615234375,NA,0.000977517106549364,"1"
"mean","97.5%",0.5,"rich",0.278564453125,2.3987548828125,17.083544921875,NA,0.000977517106549364,"1"
"mean","97.5%",0.5,"abun",0.3030029296875,3.9772705078125,48.581201171875,NA,0.000977517106549364,"1"
"mean","97.5%",0.6,"rich",0.2898681640625,1.6640869140625,18.0866943359375,NA,0.000977517106549364,"1"
"mean","97.5%",0.6,"abun",0.3081298828125,2.6728515625,58.8974365234375,NA,0.000977517106549364,"1"
"mean","97.5%",0.7,"rich",0.342578125,1.2084228515625,18.7213134765625,NA,0.000977517106549364,"1"
"mean","97.5%",0.7,"abun",0.3446044921875,2.0517822265625,69.022998046875,NA,0.000977517106549364,"1"
"mean","97.5%",0.8,"rich",0.3779052734375,0.82001953125,19.0911376953125,NA,0.000977517106549364,"1"
"mean","97.5%",0.8,"abun",0.3827880859375,1.4236572265625,79.095947265625,NA,0.000977517106549364,"1"
"mean","97.5%",0.9,"rich",0.4197509765625,0.618994140625,19.35302734375,NA,0.000977517106549364,"1"
"mean","97.5%",0.9,"abun",0.4275634765625,1.0431640625,88.947705078125,NA,0.000977517106549364,"1"
"mean","97.5%",1,"rich",0.4627685546875,0.4300537109375,19.511181640625,NA,0.000977517106549364,"1"
"mean","97.5%",1,"abun",0.4715087890625,0.77373046875,98.8466552734375,NA,0.000977517106549364,"1"
"var","2.5%",0.1,"rich",1.59516100394062,1.99026969544233,0.211234597423326,NA,0.000977517106549364,"1"
"var","2.5%",0.1,"abun",2.52620757728495,4.89169826414345,0.565493646138807,NA,0.000977517106549364,"1"
"var","2.5%",0.2,"rich",0.322971532678091,2.85168275656006,1.41850218413978,NA,0.000977517106549364,"1"
"var","2.5%",0.2,"abun",0.562682520772238,7.83786122311828,10.6100101713328,NA,0.000977517106549364,"1"
"var","2.5%",0.3,"rich",0.13797479743249,2.01564077487323,1.95144116950758,NA,0.000977517106549364,"1"
"var","2.5%",0.3,"abun",0.166449780058651,6.06220371399224,19.9391708717085,NA,0.000977517106549364,"1"
"var","2.5%",0.4,"rich",0.1291015625,1.18301029447703,1.98155339782655,NA,0.000977517106549364,"1"
"var","2.5%",0.4,"abun",0.15018796202957,4.54392724657105,25.7484598616584,NA,0.000977517106549364,"1"
"var","2.5%",0.5,"rich",0.162082717612109,0.487227054122373,1.99211883992394,NA,0.000977517106549364,"1"
"var","2.5%",0.5,"abun",0.173078186094819,2.18221147971652,30.3013599324902,NA,0.000977517106549364,"1"
"var","2.5%",0.6,"rich",0.193710550884348,0.166338974103434,1.60881008770925,NA,0.000977517106549364,"1"
"var","2.5%",0.6,"abun",0.196556853502261,0.831301166911046,30.4353326612903,NA,0.000977517106549364,"1"
"var","2.5%",0.7,"rich",0.211966947702835,0.0598630664635264,1.18314298478739,NA,0.000977517106549364,"1"
"var","2.5%",0.7,"abun",0.225759174723546,0.263490786137586,28.6132342833578,NA,0.000977517106549364,"1"
"var","2.5%",0.8,"rich",0.240111994440371,0.0239562570640885,0.852613497945687,NA,0.000977517106549364,"1"
"var","2.5%",0.8,"abun",0.247521841397849,0.141730243462854,24.2566513165934,NA,0.000977517106549364,"1"
"var","2.5%",0.9,"rich",0.284326124144673,0.00406335437286168,0.562958378199841,NA,0.000977517106549364,"1"
"var","2.5%",0.9,"abun",0.287118157380254,0.0158752978372434,20.8909627397972,NA,0.000977517106549364,"1"
"var","2.5%",1,"rich",0.306603013501955,0.00199980526026393,0.455992638074291,NA,0.000977517106549364,"1"
"var","2.5%",1,"abun",0.313086390938111,0.0100031311094819,13.3378913886852,NA,0.000977517106549364,"1"
"var","50%",0.1,"rich",1.87026467421188,2.62314710868768,0.453980327468231,NA,0.000977517106549364,"1"
"var","50%",0.1,"abun",2.99183429557674,6.3289149369196,2.02755376344086,NA,0.000977517106549364,"1"
"var","50%",0.2,"rich",0.617602753848974,3.31241408541056,1.91368638501955,NA,0.000977517106549364,"1"
"var","50%",0.2,"abun",1.16086981839565,9.39986177297165,12.5166803175403,NA,0.000977517106549364,"1"
"var","50%",0.3,"rich",0.221736009286413,2.49333875549853,2.52790410404448,NA,0.000977517106549364,"1"
"var","50%",0.3,"abun",0.340379761577468,8.0394037718414,21.7201809552175,NA,0.000977517106549364,"1"
"var","50%",0.4,"rich",0.180764296187683,1.78716617408969,2.78508513181207,NA,0.000977517106549364,"1"
"var","50%",0.4,"abun",0.213850004582111,6.18365245830279,28.748342325727,NA,0.000977517106549364,"1"
"var","50%",0.5,"rich",0.208981988483627,1.11973725409335,2.57495141052664,NA,0.000977517106549364,"1"
"var","50%",0.5,"abun",0.22185199398216,4.56784341016007,31.9438949092742,NA,0.000977517106549364,"1"
"var","50%",0.6,"rich",0.237940455461877,0.595142770955523,2.09034348652859,NA,0.000977517106549364,"1"
"var","50%",0.6,"abun",0.2578879139174,2.70786891724707,32.8577860573986,NA,0.000977517106549364,"1"
"var","50%",0.7,"rich",0.27029779905914,0.291230888776882,1.5784700902676,NA,0.000977517106549364,"1"
"var","50%",0.7,"abun",0.291062878024194,1.40631014021261,31.5939595361376,NA,0.000977517106549364,"1"
"var","50%",0.8,"rich",0.308993730144184,0.134339870478983,1.2055286992913,NA,0.000977517106549364,"1"
"var","50%",0.8,"abun",0.327588033815982,0.711322206439394,29.0112710395283,NA,0.000977517106549364,"1"
"var","50%",0.9,"rich",0.350982099217986,0.0677403126527371,0.974635626680108,NA,0.000977517106549364,"1"
"var","50%",0.9,"abun",0.365787569495357,0.388148750610948,24.0389097629521,NA,0.000977517106549364,"1"
"var","50%",1,"rich",0.387644718352884,0.0383861612597752,0.77871790612781,NA,0.000977517106549364,"1"
"var","50%",1,"abun",0.405963140731916,0.216032712457234,17.809241927847,NA,0.000977517106549364,"1"
"var","97.5%",0.1,"rich",2.10980543209311,3.35258431085044,0.880182558956501,NA,0.000977517106549364,"1"
"var","97.5%",0.1,"abun",3.37901486036015,7.69236574890793,3.37506834982893,NA,0.000977517106549364,"1"
"var","97.5%",0.2,"rich",0.997554751458639,3.73185810823711,2.71761144076857,NA,0.000977517106549364,"1"
"var","97.5%",0.2,"abun",1.66591586861559,11.3319334982893,13.8511249083578,NA,0.000977517106549364,"1"
"var","97.5%",0.3,"rich",0.488364682612415,2.954257521345,3.56693207115255,NA,0.000977517106549364,"1"
"var","97.5%",0.3,"abun",0.809851444128788,9.76646674819007,23.9867002544981,NA,0.000977517106549364,"1"
"var","97.5%",0.4,"rich",0.313649561071909,2.17689902267381,3.20121666991233,NA,0.000977517106549364,"1"
"var","97.5%",0.4,"abun",0.453061423203812,7.72893374266862,31.229670006835,NA,0.000977517106549364,"1"
"var","97.5%",0.5,"rich",0.269651053121945,1.76253601253207,2.87282328228098,NA,0.000977517106549364,"1"
"var","97.5%",0.5,"abun",0.361823064630682,6.42553753894795,34.6757694844743,NA,0.000977517106549364,"1"
"var","97.5%",0.6,"rich",0.303492523521505,1.13078720674487,2.46531802239889,NA,0.000977517106549364,"1"
"var","97.5%",0.6,"abun",0.345448412107466,5.00631355293102,36.9375233639953,NA,0.000977517106549364,"1"
"var","97.5%",0.7,"rich",0.31912611498045,0.806261574604411,2.21080884290231,NA,0.000977517106549364,"1"
"var","97.5%",0.7,"abun",0.342397227058895,3.64475245620265,35.2701552524362,NA,0.000977517106549364,"1"
"var","97.5%",0.8,"rich",0.367772291972141,0.613628082424548,1.77482241931665,NA,0.000977517106549364,"1"
"var","97.5%",0.8,"abun",0.38656868585044,2.67727074646414,32.7764135575131,NA,0.000977517106549364,"1"
"var","97.5%",0.9,"rich",0.408028336540811,0.467043354411046,1.46433379918133,NA,0.000977517106549364,"1"
"var","97.5%",0.9,"abun",0.43639005509989,2.14499843444526,28.9155718522804,NA,0.000977517106549364,"1"
"var","97.5%",1,"rich",0.448700207722385,0.353412241110704,1.25718322336266,NA,0.000977517106549364,"1"
"var","97.5%",1,"abun",0.468888394084494,1.58510649113361,23.0645839060973,NA,0.000977517106549364,"1"
